year,bill_no,bill_sponsor,party,committee,witness_against,witness_against_org,law
2015,527,Joseph Keaveny,D,Judiciary and Civil and Criminal Jurisprudence,Mick Covington,Missouri Sheriffs Association,no
2015,464,Bob Dixon,R,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2015,320,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Rick Gaines,13th Judicial Circuit,no
2015,320,Wayne Wallingford,R,Judiciary and Civil and Criminal Jurisprudence,Tammy Walden,"26th Judicial Circuit, Juvenile Division",no
2015,269,Jamilah Nasheed,D,Judiciary and Civil and Criminal Jurisprudence,none,none,no
2015,237,Joseph Keaveny,D,Progress and Development,Ray McCarty,Associated Industries of Missouri,no
2015,237,Joseph Keaveny,D,Progress and Development,Jay Atkins,Missouri Chamber of Commerce and Industry,no
2015,237,Joseph Keaveny,D,Progress and Development,Tyler McClay,Missouri Catholic Conference,no
2015,237,Joseph Keaveny,D,Progress and Development,Abram Messer,Missouri Family Network,no
2015,237,Joseph Keaveny,D,Progress and Development,Bev Ehlen,Concerned Women for America of Missouri,no
2015,360,Mike Parson,R,Progress and Development,Eric Schuller,Oasis Legal Finance,no
2015,360,Mike Parson,R,Progress and Development,Kelly Gilroy,American Legal Finance Association,no
2015,241,Joseph Keaveny,D,Progress and Development,none,none,no
2015,11,Ron Richard,R,"Rules, Joint Rules, Resolutions and Ethics",none,none,no
2015,2,David Pearce,R,"Rules, Joint Rules, Resolutions and Ethics",none,none,no
2015,96,Paul LeVota,D,"Rules, Joint Rules, Resolutions and Ethics",none,none,no
2015,433,Bob Dixon,R,"Rules, Joint Rules, Resolutions and Ethics",Janet Englebach,Missouri Eagle Forum,no
2015,428,S. Kiki Curls,D,"Rules, Joint Rules, Resolutions and Ethics",none,none,no
2015,475,Tom Dempsey,R,"Rules, Joint Rules, Resolutions and Ethics",none,none,no
2015,337,Brian Munzlinger,R,"Rules, Joint Rules, Resolutions and Ethics",Michael Meredith,self,no
2015,337,Brian Munzlinger,R,"Rules, Joint Rules, Resolutions and Ethics",Kyna Iman,The Nature Conservancy,no
2015,337,Brian Munzlinger,R,"Rules, Joint Rules, Resolutions and Ethics",Ronald C. Hoffman,Linn Fire Protection District,no
2015,337,Brian Munzlinger,R,"Rules, Joint Rules, Resolutions and Ethics",Ronald C. Hoffman,"Osage, Maries, Miller, Cole Firefighters Association",no
2015,337,Brian Munzlinger,R,"Rules, Joint Rules, Resolutions and Ethics",Carol Davit,Missouri Prairie Foundation,no
2015,337,Brian Munzlinger,R,"Rules, Joint Rules, Resolutions and Ethics",Christopher Vitello,Missouri Conservation Heritage Foundation,no
2015,337,Brian Munzlinger,R,"Rules, Joint Rules, Resolutions and Ethics",Jennifer Fraiser,Missouri Department of Conservation,no
2015,24,David Sater,R,"Seniors, Families and Children",Pat Dougherty,Catholic Charities of St. Louis,yes
2015,24,David Sater,R,"Seniors, Families and Children",Colleen Coble,Missouri Coalition Against Domestic and Sexual Violence,yes
2015,24,David Sater,R,"Seniors, Families and Children",Sarah Rossi,ACLU of Missouri,yes
2015,24,David Sater,R,"Seniors, Families and Children",Heather Lockard,Missouri Association for Community Action,yes
2015,24,David Sater,R,"Seniors, Families and Children",Jeanette Mott Oxford,Empower Missouri,yes
2015,82,Maria Chappelle-Nadal,D,"Seniors, Families and Children",none,none,no
2015,174,Eric Schmitt,R,"Seniors, Families and Children",none,none,yes
2015,211,Gina Walsh,D,"Seniors, Families and Children",none,none,no
2015,179,David Sater,R,"Seniors, Families and Children",Jennifer Durham,Motion Picture Association of America,no
2015,179,David Sater,R,"Seniors, Families and Children",Jim Durham,Entertainment Software Association,no
2015,244,Eric Schmitt,R,"Seniors, Families and Children",none,none,yes
2015,256,David Sater,R,"Seniors, Families and Children",none,none,no
2015,259,Wayne Wallingford,R,"Seniors, Families and Children",Susan Gibson,self,no
2015,259,Wayne Wallingford,R,"Seniors, Families and Children",Sarah Nesbitt,self,no
2015,259,Wayne Wallingford,R,"Seniors, Families and Children",Dina van der Zalm,self,no
2015,259,Wayne Wallingford,R,"Seniors, Families and Children",Laura Sandoval,self,no
2015,259,Wayne Wallingford,R,"Seniors, Families and Children",Tenaya Drapkin,self,no
2015,259,Wayne Wallingford,R,"Seniors, Families and Children",Pamela Sumners,NARAL Pro-Choice Missouri,no
2015,259,Wayne Wallingford,R,"Seniors, Families and Children",Jessica Rosenberg,self,no
2015,259,Wayne Wallingford,R,"Seniors, Families and Children",M'Evie Meade,Planned Parenthood Advocates in Missouri,no
2015,302,Jeanie Riddle,R,"Seniors, Families and Children",Sarah Nesbitt,self,no
2015,302,Jeanie Riddle,R,"Seniors, Families and Children",Jessica Rosenberg,self,no
2015,302,Jeanie Riddle,R,"Seniors, Families and Children",Laura Sandoval,self,no
2015,302,Jeanie Riddle,R,"Seniors, Families and Children",Tenaya Drapkin,self,no
2015,302,Jeanie Riddle,R,"Seniors, Families and Children",Dina van der Zalm,self,no
2015,302,Jeanie Riddle,R,"Seniors, Families and Children",M'Evie Meade,Planned Parenthood Advocates in Missouri,no
2015,302,Jeanie Riddle,R,"Seniors, Families and Children",Pamela Sumners,NARAL Pro-Choice Missouri,no
2015,302,Jeanie Riddle,R,"Seniors, Families and Children",Susan Gibson,self,no
2015,341,Jeanie Riddle,R,"Seniors, Families and Children",none,none,yes
2015,380,Paul Wieland,R,"Seniors, Families and Children",none,none,no
2015,427,Scott Sifton,D,"Seniors, Families and Children",none,none,no
2015,425,Doug Libla,R,"Seniors, Families and Children",none,none,no
2015,453,Paul LeVota,D,"Seniors, Families and Children",none,none,no
2015,518,Wayne Wallingford,R,"Seniors, Families and Children",none,none,no
2015,525,Dan Brown,R,"Seniors, Families and Children",none,none,no
2015,533,Jeanie Riddle,R,"Seniors, Families and Children",none,none,no
2015,44,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Mike Lodewegen,School Administrators Coalition,no
2015,44,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Ray McCarty,Associated Industries of Missouri,no
2015,44,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Dave Overfelt,Missouri Retailers Association,no
2015,44,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Dave Overfelt,Missouri Grocers Association,no
2015,52,Rob Schaaf,R,"Small Business, Insurance and Industry",Daniel Landon,Missouri Hospital Association,no
2015,145,David Pearce,R,"Small Business, Insurance and Industry",William Shoehigh,United Healthcare,yes
2015,145,David Pearce,R,"Small Business, Insurance and Industry",David Smith,Anthem Blue Cross and Blue Shield,yes
2015,145,David Pearce,R,"Small Business, Insurance and Industry",Chris Long,St. Louis Area Business Health Coalition,yes
2015,145,David Pearce,R,"Small Business, Insurance and Industry",Jennifer Durham,National Association of Insurance & Financial Advisors,yes
2015,145,David Pearce,R,"Small Business, Insurance and Industry",Shannon Cooper,America's Health Insurance Plans,yes
2015,145,David Pearce,R,"Small Business, Insurance and Industry",Shannon Cooper,Blue Cross and Blue Shield of Kansas City,yes
2015,145,David Pearce,R,"Small Business, Insurance and Industry",Shannon Cooper,Missouri Insurance Coalition,yes
2015,205,Mike Parson,R,"Small Business, Insurance and Industry",Woody Cozad,CNS Corporation,no
2015,205,Mike Parson,R,"Small Business, Insurance and Industry",Sharon Jones,Missouri Association of Trial Attorneys,no
2015,206,Mike Parson,R,"Small Business, Insurance and Industry",Sharon Jones,Missouri Association of Trial Attorneys,no
2015,37,Gary Romine,R,"Small Business, Insurance and Industry",Steve Gorny,Missouri Association of Trial Attorneys,no
2015,227,Ed Emery,R,"Small Business, Insurance and Industry",Steve Gorny,Missouri Association of Trial Attorneys,no
2015,233,Mike Kehoe,R,"Small Business, Insurance and Industry",Steve Gorny,Missouri Association of Trial Attorneys,no
2015,233,Mike Kehoe,R,"Small Business, Insurance and Industry",Richard Dyer,self,no
2015,157,Wayne Wallingford,R,"Small Business, Insurance and Industry",none,none,no
2015,159,Mike Parson,R,"Small Business, Insurance and Industry",none,none,no
2015,164,Scott Sifton,D,"Small Business, Insurance and Industry",none,none,yes
2015,184,Paul LeVota,D,"Small Business, Insurance and Industry",none,none,no
2015,220,Mike Kehoe,R,"Small Business, Insurance and Industry",Chastity Young,Missouri Department of Labor and Industrial Relations,no
2015,239,Dan Brown,R,"Small Business, Insurance and Industry",Craig Ortwerth,Missouri Association of Trial Attorneys,yes
2015,239,Dan Brown,R,"Small Business, Insurance and Industry",Amy Gunn,self,yes
2015,282,Mike Parson,R,"Small Business, Insurance and Industry",none,none,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Rob Monsees,Missouri Hospital Association,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Jen Bersdale,Missouri Health Care For All,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",David Smith,Anthem Blue Cross and Blue Shield,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Jean Hammond,Missouri Health Care For All,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Alixandra Hallen,Missouri Health Care For All,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",LaDonna Applebaum,Missouri Health Care For All,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Jay Hardenbrook,AARP,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Dougles Freeman,Jewish Community Relations Council of St. Louis,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Pam Rich,Consumers Council of Missouri,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",William Soll,self,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Sonya Baumgartner,self,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Jeanette Mott Oxford,Empower Missouri,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Jennifer Bernstein,Central Reform Congregation,no
2015,51,Bob Onder,R,"Small Business, Insurance and Industry",Jorgen Schlemeier,Aetna,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Alex Eaton,Missouri AFL-CIO,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Shannon Cooper,Carpenters' District Council of St. Louis and Vicinity,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Scott Ramshaw,Plumbers & Pipefitters #562,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Jeanette Mott Oxford,Empower Missouri,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Pat White,Greater St. Louis Labor Council AFL-CIO,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Michael Louis,Missouri AFL-CIO,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Jeff Aboussie,St. Louis Building Trades Council,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Rara Hutchason,self,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",G. Raymond Hefner,Plumbing Industry Council,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",G. Raymond Hefner,Sheet Metal/Air/Rail/Transportation (SMART),no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",G. Raymond Hefner,"Missouri Association of Plumbing, Heating and Cooling Contractors",no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Richard Craighead,United Steelworkers District 11,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Thad Krawczyk III,Sheet Metal/Air/Rail/Transportation (SMART),no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Jason Hayden,Sheet Metal/Air/Rail/Transportation (SMART),no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Kenneth Menges,Sheet Metal/Air/Rail/Transportation (SMART),no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Otto Fajen,Missouri National Education Association,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Luana Gifford,American Federation of Teachers Missouri,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Clark Brown,Service Employees International Union State Council,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Timothy Kratz,Service Employees International Union Local I,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Gary Otten,International Union of Painters and Allied Trades District Council #58,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",Bruce Holt,International Union of Painters and Allied Trades District Council #3 and #58,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",David Klarich,Mechanical Contractors Association of Kansas City,no
2015,129,Dan Brown,R,"Small Business, Insurance and Industry",David Klarich,Mechanical Contractors Association of Eastern Missouri,no
2015,89,Paul LeVota,D,"Small Business, Insurance and Industry",Bill Hill,self,no
2015,89,Paul LeVota,D,"Small Business, Insurance and Industry",David Smith,Anthem Blue Cross and Blue Shield,no
2015,140,Mike Parson,R,"Small Business, Insurance and Industry",Mark Parrish,self,no
2015,346,Jay Wasson,R,"Small Business, Insurance and Industry",none,none,no
2015,362,Mike Parson,R,"Small Business, Insurance and Industry",none,none,no
2015,392,Paul Wieland,R,"Small Business, Insurance and Industry",none,none,yes
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Daniel Wienstroer,Painting and Decorating Foundation,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Daniel Wienstroer,Wall and Ceiling Contractors Association,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Walter Bazan,American Subcontractors Association of Missouri,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Tim Wies,TJ Wies Contracting Inc.,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Emily Martin,Aschinger Electric Company,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Emily Martin,"St. Louis Chapter, National Electrical Contractors Association",no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Francis Slay,City of St. Louis,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Nancy Giddens,Construction Employers Coalition,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Alise Martiny,Greater Kansas City Building and Construction Trades Council,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Fred Dreiling,The Builders' Association,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Terry Briggs,SITE Improvement Association,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Theresa Hester,self,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Thomas Heeger,self,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Ken Menges,Sheet Metal/Air/Rail/Transportation (SMART),no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Jason Hayden,Sheet Metal/Air/Rail/Transportation (SMART),no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",G. Raymond Hefner,Plumbing Industry Council,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",G. Raymond Hefner,SMACNA St. Louis,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",G. Raymond Hefner,"Missouri Association of Plumbing, Heating and Cooling Contractors",no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Richard Craighead,United Steelworkers District 11,no
2015,127,Dan Brown,R,"Small Business, Insurance and Industry",Luana Gifford,American Federation of Teachers Missouri,no
