year,bill_no,bill_sponsor,party,committee,witness_for,witness_for_org,law
2014,805,Jolie Justus,D,"Seniors, Families and Pensions",Mary Chant,Missouri Coalition of Children's Agencies,no
2014,805,Jolie Justus,D,"Seniors, Families and Pensions",Carmen Schulze,Great Circle,no
2014,869,Eric Schmitt,R,"Seniors, Families and Pensions",none,none,yes
2014,873,Dan Brown,R,"Seniors, Families and Pensions",Stephan Tomlinson,Missouri Department of Social Services,no
2014,873,Dan Brown,R,"Seniors, Families and Pensions",Abram Messer,Missouri Family Network,no
2014,873,Dan Brown,R,"Seniors, Families and Pensions",Jewell Patek,Midwest Foster Care and Adoption Association,no
2014,873,Dan Brown,R,"Seniors, Families and Pensions",Emily van Schenkhof,Missouri KidsFirst,no
2014,973,Dan Brown,R,"Seniors, Families and Pensions",Shelba Hannigan,self,no
2014,973,Dan Brown,R,"Seniors, Families and Pensions",Tim Hannigan,self,no
2014,973,Dan Brown,R,"Seniors, Families and Pensions",Emily van Schenkhof,Missouri KidsFirst,no
2014,973,Dan Brown,R,"Seniors, Families and Pensions",Wayne Lauer,self,no
2014,685,Paul LeVota,D,"Seniors, Families and Pensions",Sharon Cummins,Adoption Triad of the Ozarks,no
2014,685,Paul LeVota,D,"Seniors, Families and Pensions",Ina Lewis,self,no
2014,685,Paul LeVota,D,"Seniors, Families and Pensions",Linda Tremaine,self,no
2014,685,Paul LeVota,D,"Seniors, Families and Pensions",Dorothey Gillespie,self,no
2014,685,Paul LeVota,D,"Seniors, Families and Pensions",Carolyn Pooler,self,no
2014,685,Paul LeVota,D,"Seniors, Families and Pensions",Heather Dodd,self,no
2014,685,Paul LeVota,D,"Seniors, Families and Pensions",Judith Bock,self,no
2014,685,Paul LeVota,D,"Seniors, Families and Pensions",Shawn Kane,American Adoptions,no
2014,685,Paul LeVota,D,"Seniors, Families and Pensions",Mary Beck,self,no
2014,943,Jolie Justus,D,"Seniors, Families and Pensions",Mary Beck,self,no
2014,943,Jolie Justus,D,"Seniors, Families and Pensions",Shawn Kane,self,no
2014,943,Jolie Justus,D,"Seniors, Families and Pensions",Christine Corcoran,Lutheran Family & Children's Services & Adoption & Foster Care Coalition,no
2014,990,John Lamping,R,"Seniors, Families and Pensions",Mary Beck,self,no
2014,990,John Lamping,R,"Seniors, Families and Pensions",Shawn Kane,self,no
2014,990,John Lamping,R,"Seniors, Families and Pensions",Christine Corcoran,Lutheran Family & Children's Services & Adoption & Foster Care Coalition,no
2014,980,Kurt Schaefer,R,"Seniors, Families and Pensions",none,none,no
2014,498,Kurt Schaefer,R,"Small Business, Insurance and Industry",Larry Case,Missouri Association of Insurance Agents,no
2014,498,Kurt Schaefer,R,"Small Business, Insurance and Industry",Ken Schmitt,Missouri Association of Health Underwriters,no
2014,498,Kurt Schaefer,R,"Small Business, Insurance and Industry",Richard,Primaris,no
2014,508,Mike Parson,R,"Small Business, Insurance and Industry",Larry Case,Missouri Association of Insurance Agents,no
2014,508,Mike Parson,R,"Small Business, Insurance and Industry",Ken Schmitt,Missouri Association of Health Underwriters,no
2014,510,Will Kraus,R,"Small Business, Insurance and Industry",Tracy King,Missouri Chamber of Commerce and Industry,yes
2014,510,Will Kraus,R,"Small Business, Insurance and Industry",Ray McCarty,Associated Industries of Missouri,yes
2014,510,Will Kraus,R,"Small Business, Insurance and Industry",Shannon Cooper,Missouri,yes
2014,510,Will Kraus,R,"Small Business, Insurance and Industry",Dave Overfelt,Missouri Grocers Association,yes
2014,510,Will Kraus,R,"Small Business, Insurance and Industry",Larry Robach,LeadingAge Missouri,yes
2014,510,Will Kraus,R,"Small Business, Insurance and Industry",Brad Jones,National Federation of Independent Business,yes
2014,525,Mike Cunningham,R,"Small Business, Insurance and Industry",none,none,yes
2014,526,Mike Cunningham,R,"Small Business, Insurance and Industry",Dave Overfelt,Missouri Retailers Association,no
2014,526,Mike Cunningham,R,"Small Business, Insurance and Industry",Dave Overfelt,Missouri Grocers Association,no
2014,526,Mike Cunningham,R,"Small Business, Insurance and Industry",Jay Atkins,Missouri Chamber of Commerce and Industry,no
2014,537,Scott Rupp,R,"Small Business, Insurance and Industry",Mike Winter,American Council of Life Insurers,no
2014,561,Brian Munzlinger,R,"Small Business, Insurance and Industry",none,none,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",James Wolfe,Missouri State Medical Association,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Bill Fish,Missouri Association of Family Physicians,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Dana Frese,Missouri Organization of Defense Lawyers,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Shanon Hawk,Missouri Society of Eye Physicians & Surgeons,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Brent Hemphill,Missouri Ambulance Association,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Carol Kemna,Missouri Association of Nurse Anesthetists,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Brent Butler,Missouri Insurance Coalition,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Brad Jones,National Federation of Independent Business,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Larry Rohrbach,LeadingAge Missouri,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Erica Hopkins-Wadlow,Missouri Pharmacy Association,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Jay Hahn,Missouri Optometric Association,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",David Jackson,American Academy of Dermatology Association,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",David Jackson,Missouri Society of Interventional Pain Physicians,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",David Jackson,Missouri Ambulatory Surgery Center Association,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",David Jackson,Missouri Society of Anesthesiologists,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Johanna Derda,Missouri Academy of Pediatricians,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Johanna Derda,Missouri ACOG/OBGYN,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Jay Atkins,Missouri Chamber of Commerce and Industry,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Nikki Strong,Missouri Health Care Association,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Richard McCullough,Missouri State Chiropractic Association,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Chris Long,St. Louis Area Business Health Coalition,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",David Winton,BJC HealthCare,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",David Winton,CoxHealth,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",David Winton,Rural Health Clinics,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Brad Bates,Missouri Association of Osteopathic Physicians and Surgeons,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Brent Hemphill,Missouri Association of Rural Health Clinics,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Brian Bowles,Missouri Association of Osteopathic Physicians and Surgeons,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Dick Wiles,Associated Industries of Missouri,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Jorgan Schlemeier,Washington University School of Medicine,no
2014,589,Dan Brown,R,"Small Business, Insurance and Industry",Kyna Iman,Missouri Association of Rural Health Clinics,no
2014,609,Scott Rupp,R,"Small Business, Insurance and Industry",Brent Butler,Missouri Insurance Coalition,yes
2014,609,Scott Rupp,R,"Small Business, Insurance and Industry",Harry Gallagher,Property Casualty Insurers Association of America,yes
2014,609,Scott Rupp,R,"Small Business, Insurance and Industry",Mark Johnston,National Association of Mutual Insurance Companies,yes
2014,546,John Lamping,R,"Small Business, Insurance and Industry",Shannon Cooper,America's Health Insurance Plans,no
2014,546,John Lamping,R,"Small Business, Insurance and Industry",James O'Baechle,self,no
2014,546,John Lamping,R,"Small Business, Insurance and Industry",William Brazier,self,no
2014,546,John Lamping,R,"Small Business, Insurance and Industry",Jeannin Huskey,self,no
2014,546,John Lamping,R,"Small Business, Insurance and Industry",Mitchell Hubbard,self,no
2014,546,John Lamping,R,"Small Business, Insurance and Industry",Phillip Todd,self,no
2014,546,John Lamping,R,"Small Business, Insurance and Industry",Ron Calzone,Mission First,no
2014,546,John Lamping,R,"Small Business, Insurance and Industry",Jim Lembke,United for Missouri,no
2014,546,John Lamping,R,"Small Business, Insurance and Industry",Patricia Skain,Missouri Right to Life,no
2014,617,Scott Rupp,R,"Small Business, Insurance and Industry",Mike McCausland,Missouri Insurance Coalition,no
2014,617,Scott Rupp,R,"Small Business, Insurance and Industry",Brian Bernskoetter,Missouri Organization of Defense Lawyers,no
2014,617,Scott Rupp,R,"Small Business, Insurance and Industry",Ray McCarty,Associated Industries of Missouri,no
2014,617,Scott Rupp,R,"Small Business, Insurance and Industry",Jay Atkins,Missouri Chamber of Commerce and Industry,no
2014,663,Brian Munzlinger,R,"Small Business, Insurance and Industry",Carl Freter,American Cancer Society,no
2014,663,Brian Munzlinger,R,"Small Business, Insurance and Industry",Ross Nichols,self,no
2014,663,Brian Munzlinger,R,"Small Business, Insurance and Industry",Ruth Perch,American Cancer Society,no
2014,663,Brian Munzlinger,R,"Small Business, Insurance and Industry",JoAnn Shaw,self,no
2014,663,Brian Munzlinger,R,"Small Business, Insurance and Industry",Brian Sladek,Leukemia and Lymphoma Society,no
2014,663,Brian Munzlinger,R,"Small Business, Insurance and Industry",Stacy Reliford,American Cancer Society,no
2014,663,Brian Munzlinger,R,"Small Business, Insurance and Industry",Brad Bates,Missouri Association of Osteopathic Physicians and Surgeons,no
2014,668,Ryan Silvey,R,"Small Business, Insurance and Industry",Carl Freter,American Cancer Society,yes
2014,668,Ryan Silvey,R,"Small Business, Insurance and Industry",Ross Nichols,self,yes
2014,668,Ryan Silvey,R,"Small Business, Insurance and Industry",Ruth Perch,American Cancer Society,yes
2014,668,Ryan Silvey,R,"Small Business, Insurance and Industry",JoAnn Shaw,self,yes
2014,668,Ryan Silvey,R,"Small Business, Insurance and Industry",Brian Sladek,Leukemia and Lymphoma Society,yes
2014,668,Ryan Silvey,R,"Small Business, Insurance and Industry",Stacy Reliford,American Cancer Society,yes
2014,668,Ryan Silvey,R,"Small Business, Insurance and Industry",Brad Bates,Missouri Association of Osteopathic Physicians and Surgeons,yes
2014,741,Mike Parson,R,"Small Business, Insurance and Industry",John Bardgett,St. Louis Economic Partnership,yes
2014,741,Mike Parson,R,"Small Business, Insurance and Industry",John Bardgett,St. Louis Convention and Visitors Center,yes
2014,741,Mike Parson,R,"Small Business, Insurance and Industry",Jay Atkins,Missouri Chamber of Commerce and Industry,yes
2014,741,Mike Parson,R,"Small Business, Insurance and Industry",Mike Winter,Missouri Gaming Association,yes
2014,741,Mike Parson,R,"Small Business, Insurance and Industry",Troy Stremming,Pinnacle Entertainment Inc.,yes
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Jonathan Stratton,self,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Jeanette Mott Oxford,Missouri Association for Social Welfare,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Shane Cohn,"City of St. Louis, 25th Ward",no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Christine Ingrassia,"St. Louis City Alderman, 6th Ward",no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Law Prince,CEO Vintage Vinyl,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Alan MacNeal,self,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Lara Granich,Missouri Jobs with Justice,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Robert Minor,Missouri Jobs with Justice,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Joseph Johnson,self,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Amy Jennewein,United Food and Commercial Workers Local 655,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Clark Brown,Service Employees International Union State Council,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Clark Brown,Missouri AFL-CIO,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Patrick Leeger,Missouri Jobs with Justice,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Otto Fajen,Missouri National Education Association,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Meg Olson,Catholic Charities of St. Louis,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Cassandra Gould,Missouri Faith Voices,no
2014,531,Jamilah Nasheed,D,"Small Business, Insurance and Industry",Cassandra Gould,African American Clergy for a Moral Missouri,no
2014,606,Bob Dixon,R,"Small Business, Insurance and Industry",John Gaddis,self,yes
2014,606,Bob Dixon,R,"Small Business, Insurance and Industry",Carl Gaddis,self,yes
2014,692,Jay Wasson,R,"Small Business, Insurance and Industry",Jason Lake,self,no
2014,718,Ron Richard,R,"Small Business, Insurance and Industry",Charlie Davis,R-162,no
2014,691,Jay Wasson,R,"Small Business, Insurance and Industry",Larry Case,Missouri Association of Insurance Agents,yes
2014,755,Wayne Wallingford,R,"Small Business, Insurance and Industry",Sheila Sperla,Independent Electrical Contractors Association,no
2014,755,Wayne Wallingford,R,"Small Business, Insurance and Industry",Lou Schreier,IEC,no
2014,755,Wayne Wallingford,R,"Small Business, Insurance and Industry",Lou Schreier,ABC,no
2014,755,Wayne Wallingford,R,"Small Business, Insurance and Industry",Sonya Mitts,self,no
2014,755,Wayne Wallingford,R,"Small Business, Insurance and Industry",John Kjak,self,no
2014,761,Wayne Wallingford,R,"Small Business, Insurance and Industry",Brad Bates,Missouri Association of Osteopathic Physicians and Surgeons,no
2014,761,Wayne Wallingford,R,"Small Business, Insurance and Industry",David Jackson,Center for Diagnostic Imaging,no
2014,634,Mike Parson,R,"Small Business, Insurance and Industry",David Townsend,Agents National Title Insurance,no
2014,634,Mike Parson,R,"Small Business, Insurance and Industry",Burton Shepard,Fidelity National Title Group,no
2014,634,Mike Parson,R,"Small Business, Insurance and Industry",Sam Licklider,Missouri Association of Realtors,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Paul Graham,self,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Andrea Kass,self,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Jackie Patmore,self,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Frank Danto,self,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Annalee Plumb,Castlewood Treatment Center,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Lynn Stark,self,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Richard McCullough,Missouri Psychiatric Association,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Lisa Christi,Missouri Psychological Association,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Leighanne Daley-Sanchez,Missouri Eating Disorders Association,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Heather Klemp,self,no
2014,769,David Pearce,R,"Small Business, Insurance and Industry",Brenda Roling,Missouri Academy of Nutrition and Dietetics,no
